KE = 6.2662e+28, PE = -0.103366, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.232641, total = 6.2662e+28
KE = 6.2662e+28, PE = 66494.7, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.131804, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.869289, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.739109, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.348335, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.600671, total = 6.2662e+28
KE = 6.2662e+28, PE = -2.58401, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.22888, total = 6.2662e+28
KE = 6.2662e+28, PE = 618.759, total = 6.2662e+28
KE = 6.2662e+28, PE = 9.11997, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.974341, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.1031, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.489553, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.822712, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.2236, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.840943, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0887989, total = 6.2662e+28
KE = 6.2662e+28, PE = 131.841, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.194515, total = 6.2662e+28
KE = 6.2662e+28, PE = 1.3524, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.31862, total = 6.2662e+28
KE = 6.2662e+28, PE = 0, total = 6.2662e+28
KE = 6.2662e+28, PE = -2.13608, total = 6.2662e+28
KE = 6.2662e+28, PE = 1.48205, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.171132, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.981586, total = 6.2662e+28
KE = 6.2662e+28, PE = 5444.12, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.13614, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0604045, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.93572, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.226483, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0582664, total = 6.2662e+28
KE = 6.2662e+28, PE = 44.2096, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.16779, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0932977, total = 6.2662e+28
KE = 6.2662e+28, PE = 27.8788, total = 6.2662e+28
KE = 6.2662e+28, PE = 477.395, total = 6.2662e+28
KE = 6.2662e+28, PE = -4.11171, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.24655, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.18642, total = 6.2662e+28
KE = 6.2662e+28, PE = 72128.7, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.13684, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0906511, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.524647, total = 6.2662e+28
KE = 6.2662e+28, PE = 797.671, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.38905, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.2238, total = 6.2662e+28
KE = 6.2662e+28, PE = 219651, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.25599, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.51314, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.87643, total = 6.2662e+28
KE = 6.2662e+28, PE = 0.177535, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.716359, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.202645, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.20395, total = 6.2662e+28
KE = 6.2662e+28, PE = 1874.29, total = 6.2662e+28
KE = 6.2662e+28, PE = -2.04889, total = 6.2662e+28
KE = 6.2662e+28, PE = 35.0192, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.805721, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.695077, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.81489, total = 6.2662e+28
KE = 6.2662e+28, PE = 2.27899e+06, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.343855, total = 6.2662e+28
KE = 6.2662e+28, PE = 2461.99, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.845646, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.09752, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0757743, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.305015, total = 6.2662e+28
KE = 6.2662e+28, PE = 49.2308, total = 6.2662e+28
KE = 6.2662e+28, PE = 16.4805, total = 6.2662e+28
KE = 6.2662e+28, PE = 188.117, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0402672, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.773029, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.07412, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.53097, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.877189, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0987149, total = 6.2662e+28
KE = 6.2662e+28, PE = -1.08222, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0269087, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.806366, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.0732925, total = 6.2662e+28
KE = 6.2662e+28, PE = -0.814014, total = 6.2662e+28
KE = 6.2662e+28, PE = 17.2055, total = 6.2662e+28
KE = 6.2662e+28, PE = 2.98239e+11, total = 6.2662e+28
KE = 6.26619e+28, PE = 270098, total = 6.26619e+28
KE = 6.26619e+28, PE = 134852, total = 6.26619e+28
KE = 6.26619e+28, PE = -1.03904, total = 6.26619e+28
KE = 6.26619e+28, PE = 24.9693, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.734474, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.117673, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.859217, total = 6.26619e+28
KE = 6.26619e+28, PE = 6.1132e+07, total = 6.26619e+28
KE = 6.26619e+28, PE = 25.8088, total = 6.26619e+28
KE = 6.26619e+28, PE = 14.705, total = 6.26619e+28
KE = 6.26619e+28, PE = 3250.06, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.764793, total = 6.26619e+28
KE = 6.26619e+28, PE = 6.81012e+07, total = 6.26619e+28
KE = 6.26619e+28, PE = -1.67172, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.939528, total = 6.26619e+28
KE = 6.26619e+28, PE = 4.16729, total = 6.26619e+28
KE = 6.26619e+28, PE = 1.35404, total = 6.26619e+28
KE = 6.26619e+28, PE = 1.78932e+11, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.081277, total = 6.26619e+28
KE = 6.26619e+28, PE = 6.02859, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.682219, total = 6.26619e+28
KE = 6.26619e+28, PE = -1.09163, total = 6.26619e+28
KE = 6.26619e+28, PE = 37544.4, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.913822, total = 6.26619e+28
KE = 6.26619e+28, PE = 0.674535, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.170541, total = 6.26619e+28
KE = 6.26619e+28, PE = -0.126697, total = 6.26619e+28
KE = 6.26619e+28, PE = 69079.3, total = 6.26619e+28
KE = 6.26618e+28, PE = -1.30426, total = 6.26618e+28
KE = 6.26618e+28, PE = 56.9287, total = 6.26618e+28
KE = 6.26618e+28, PE = 58.2189, total = 6.26618e+28
KE = 6.26618e+28, PE = 2.98518e+09, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.163779, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.465706, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.435589, total = 6.26618e+28
KE = 6.26618e+28, PE = 4.35736, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.3671, total = 6.26618e+28
KE = 6.26618e+28, PE = 275.368, total = 6.26618e+28
KE = 6.26618e+28, PE = 39183.4, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.239144, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.304214, total = 6.26618e+28
KE = 6.26618e+28, PE = 11172.9, total = 6.26618e+28
KE = 6.26618e+28, PE = 43.7479, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.145399, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.38384, total = 6.26618e+28
KE = 6.26618e+28, PE = 518.816, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.135951, total = 6.26618e+28
KE = 6.26618e+28, PE = 0, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.024457, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.59053, total = 6.26618e+28
KE = 6.26618e+28, PE = 67.948, total = 6.26618e+28
KE = 6.26618e+28, PE = 161.522, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.155477, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.498857, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.27663, total = 6.26618e+28
KE = 6.26618e+28, PE = 2.79781, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.793987, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.03241, total = 6.26618e+28
KE = 6.26618e+28, PE = 1384.9, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.682375, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.820585, total = 6.26618e+28
KE = 6.26618e+28, PE = 1.63205e+07, total = 6.26618e+28
KE = 6.26618e+28, PE = 116.527, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.57644, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.491112, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.736747, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.76179, total = 6.26618e+28
KE = 6.26618e+28, PE = 147.626, total = 6.26618e+28
KE = 6.26618e+28, PE = 0.474654, total = 6.26618e+28
KE = 6.26618e+28, PE = 5.02381e+08, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.798877, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.64423, total = 6.26618e+28
KE = 6.26618e+28, PE = 2.54666e+10, total = 6.26618e+28
KE = 6.26618e+28, PE = 17665.2, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.29182, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0967381, total = 6.26618e+28
KE = 6.26618e+28, PE = 10.8667, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.876165, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.703029, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.23013, total = 6.26618e+28
KE = 6.26618e+28, PE = 171.03, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.47782, total = 6.26618e+28
KE = 6.26618e+28, PE = 2860.8, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.513592, total = 6.26618e+28
KE = 6.26618e+28, PE = 20.7023, total = 6.26618e+28
KE = 6.26618e+28, PE = 13009.7, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.577476, total = 6.26618e+28
KE = 6.26618e+28, PE = 5.20142e+06, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.11092, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.250289, total = 6.26618e+28
KE = 6.26618e+28, PE = 522873, total = 6.26618e+28
KE = 6.26618e+28, PE = 11950.6, total = 6.26618e+28
KE = 6.26618e+28, PE = 44.628, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0822956, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.490343, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.22941, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.840966, total = 6.26618e+28
KE = 6.26618e+28, PE = 69.2949, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.806183, total = 6.26618e+28
KE = 6.26618e+28, PE = 223.235, total = 6.26618e+28
KE = 6.26618e+28, PE = -2.4839, total = 6.26618e+28
KE = 6.26618e+28, PE = 5635.89, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.155066, total = 6.26618e+28
KE = 6.26618e+28, PE = 1061.95, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.345043, total = 6.26618e+28
KE = 6.26618e+28, PE = -2.01148, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.124233, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.743658, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.567274, total = 6.26618e+28
KE = 6.26618e+28, PE = 0, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.435772, total = 6.26618e+28
KE = 6.26618e+28, PE = 2229.75, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0449859, total = 6.26618e+28
KE = 6.26618e+28, PE = 0.501346, total = 6.26618e+28
KE = 6.26618e+28, PE = 2244.88, total = 6.26618e+28
KE = 6.26618e+28, PE = 6322.8, total = 6.26618e+28
KE = 6.26618e+28, PE = 356.764, total = 6.26618e+28
KE = 6.26618e+28, PE = 99.2211, total = 6.26618e+28
KE = 6.26618e+28, PE = 227.666, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.736718, total = 6.26618e+28
KE = 6.26618e+28, PE = 89.4101, total = 6.26618e+28
KE = 6.26618e+28, PE = 226.401, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.759357, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.295844, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.123206, total = 6.26618e+28
KE = 6.26618e+28, PE = 51103, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.19993, total = 6.26618e+28
KE = 6.26618e+28, PE = 3.03167, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.603337, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.215785, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0240257, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.29929, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.492883, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.607865, total = 6.26618e+28
KE = 6.26618e+28, PE = 130431, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.00778, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0167145, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.034724, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.284392, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.524928, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.925861, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.16488, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.00438, total = 6.26618e+28
KE = 6.26618e+28, PE = 16832.3, total = 6.26618e+28
KE = 6.26618e+28, PE = 9.2733e+06, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.66827, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.41632, total = 6.26618e+28
KE = 6.26618e+28, PE = 73.623, total = 6.26618e+28
KE = 6.26618e+28, PE = 8701.07, total = 6.26618e+28
KE = 6.26618e+28, PE = 19.6391, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.214609, total = 6.26618e+28
KE = 6.26618e+28, PE = 1464.4, total = 6.26618e+28
KE = 6.26618e+28, PE = 1.67165, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.478811, total = 6.26618e+28
KE = 6.26618e+28, PE = 243.561, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.395898, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.72282, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.85639, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.41874, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0313763, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.802142, total = 6.26618e+28
KE = 6.26618e+28, PE = 6758.45, total = 6.26618e+28
KE = 6.26618e+28, PE = 1.03387, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.80153, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.225736, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.154672, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.945954, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.654109, total = 6.26618e+28
KE = 6.26618e+28, PE = 0.406391, total = 6.26618e+28
KE = 6.26618e+28, PE = 74.9185, total = 6.26618e+28
KE = 6.26618e+28, PE = 3.3596, total = 6.26618e+28
KE = 6.26618e+28, PE = 7736.44, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.47073, total = 6.26618e+28
KE = 6.26618e+28, PE = 10.6055, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0876663, total = 6.26618e+28
KE = 6.26618e+28, PE = 31619.1, total = 6.26618e+28
KE = 6.26618e+28, PE = -2.37852, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.760764, total = 6.26618e+28
KE = 6.26618e+28, PE = 607.554, total = 6.26618e+28
KE = 6.26618e+28, PE = 2.18828, total = 6.26618e+28
KE = 6.26618e+28, PE = 130.482, total = 6.26618e+28
KE = 6.26618e+28, PE = 2365.85, total = 6.26618e+28
KE = 6.26618e+28, PE = 80.0207, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.00303, total = 6.26618e+28
KE = 6.26618e+28, PE = 3265.99, total = 6.26618e+28
KE = 6.26618e+28, PE = 7741.82, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.431112, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.213389, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.30945, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.52104, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.65073, total = 6.26618e+28
KE = 6.26618e+28, PE = 17.1271, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.486549, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.58805, total = 6.26618e+28
KE = 6.26618e+28, PE = 8.67183e+06, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.00209, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.0553773, total = 6.26618e+28
KE = 6.26618e+28, PE = -2.11474, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.028807, total = 6.26618e+28
KE = 6.26618e+28, PE = -2.1272, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.43787, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.34206, total = 6.26618e+28
KE = 6.26618e+28, PE = 7.82543, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.40139, total = 6.26618e+28
KE = 6.26618e+28, PE = 5.63892, total = 6.26618e+28
KE = 6.26618e+28, PE = 94.3547, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.137964, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.733428, total = 6.26618e+28
KE = 6.26618e+28, PE = 3.47554, total = 6.26618e+28
KE = 6.26618e+28, PE = 5.94686, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.25502, total = 6.26618e+28
KE = 6.26618e+28, PE = 595.638, total = 6.26618e+28
KE = 6.26618e+28, PE = -2.90889, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.27213, total = 6.26618e+28
KE = 6.26618e+28, PE = 6.17763, total = 6.26618e+28
KE = 6.26618e+28, PE = -1.38851, total = 6.26618e+28
KE = 6.26618e+28, PE = -0.461878, total = 6.26618e+28
KE = 6.26622e+28, PE = 0, total = 6.26622e+28
KE = 6.26622e+28, PE = 15.3084, total = 6.26622e+28
KE = 6.26622e+28, PE = 6.13399, total = 6.26622e+28
KE = 6.26622e+28, PE = 317732, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.219085, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.175243, total = 6.26622e+28
KE = 6.26622e+28, PE = 344552, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.02399, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.17404, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.707274, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.7532, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.490584, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0245089, total = 6.26622e+28
KE = 6.26622e+28, PE = 295.139, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.266, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.168984, total = 6.26622e+28
KE = 6.26622e+28, PE = 2.32262, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.08638, total = 6.26622e+28
KE = 6.26622e+28, PE = 2860.08, total = 6.26622e+28
KE = 6.26622e+28, PE = 29.7053, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0532109, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.879019, total = 6.26622e+28
KE = 6.26622e+28, PE = 4.46459, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.30906, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0357253, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.996412, total = 6.26622e+28
KE = 6.26622e+28, PE = 1.26221e+10, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.05706, total = 6.26622e+28
KE = 6.26622e+28, PE = 124203, total = 6.26622e+28
KE = 6.26622e+28, PE = 218.453, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0171288, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.560501, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.657954, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.492394, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.51432, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.153407, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.371565, total = 6.26622e+28
KE = 6.26622e+28, PE = 11298.3, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.950706, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.75463, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.16901, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.306536, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.529188, total = 6.26622e+28
KE = 6.26622e+28, PE = 2592.97, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.1282, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.514788, total = 6.26622e+28
KE = 6.26622e+28, PE = 1.51619e+07, total = 6.26622e+28
KE = 6.26622e+28, PE = 66135.7, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.549805, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.324011, total = 6.26622e+28
KE = 6.26622e+28, PE = 1.50652, total = 6.26622e+28
KE = 6.26622e+28, PE = 12838.8, total = 6.26622e+28
KE = 6.26622e+28, PE = 602.562, total = 6.26622e+28
KE = 6.26622e+28, PE = 16.2935, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0456443, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.39682, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.74476, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.13266, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0744241, total = 6.26622e+28
KE = 6.26622e+28, PE = 377.796, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.53544, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.738777, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.21944, total = 6.26622e+28
KE = 6.26622e+28, PE = 4.05972, total = 6.26622e+28
KE = 6.26622e+28, PE = 56.634, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.435822, total = 6.26622e+28
KE = 6.26622e+28, PE = 80.3913, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.444209, total = 6.26622e+28
KE = 6.26622e+28, PE = 37.9259, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.364801, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.974143, total = 6.26622e+28
KE = 6.26622e+28, PE = 1.38237, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.238709, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.415942, total = 6.26622e+28
KE = 6.26622e+28, PE = 1751.52, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0769337, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.183104, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.04978, total = 6.26622e+28
KE = 6.26622e+28, PE = 119.493, total = 6.26622e+28
KE = 6.26622e+28, PE = 214.364, total = 6.26622e+28
KE = 6.26622e+28, PE = 144.727, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.51097, total = 6.26622e+28
KE = 6.26622e+28, PE = 2307.14, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0370606, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.93152, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0861095, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.1492, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.351713, total = 6.26622e+28
KE = 6.26622e+28, PE = 6.91896, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0395634, total = 6.26622e+28
KE = 6.26622e+28, PE = 1372.96, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.5134, total = 6.26622e+28
KE = 6.26622e+28, PE = 26.1404, total = 6.26622e+28
KE = 6.26622e+28, PE = 1.30853e+06, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0838245, total = 6.26622e+28
KE = 6.26622e+28, PE = 16517.5, total = 6.26622e+28
KE = 6.26622e+28, PE = 0, total = 6.26622e+28
KE = 6.26622e+28, PE = 579.978, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.133753, total = 6.26622e+28
KE = 6.26622e+28, PE = 50.9762, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.856502, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.987142, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.35209, total = 6.26622e+28
KE = 6.26622e+28, PE = 12.3768, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.49333, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0809676, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.212741, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.434241, total = 6.26622e+28
KE = 6.26622e+28, PE = 42.1836, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.474025, total = 6.26622e+28
KE = 6.26622e+28, PE = 0.929647, total = 6.26622e+28
KE = 6.26622e+28, PE = 41746.1, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0321903, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.0174541, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.152485, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.61885, total = 6.26622e+28
KE = 6.26622e+28, PE = 1.53726, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.257518, total = 6.26622e+28
KE = 6.26622e+28, PE = -2.01324, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.420209, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.99955, total = 6.26622e+28
KE = 6.26622e+28, PE = 126.987, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.13653, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.27937, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.86598, total = 6.26622e+28
KE = 6.26622e+28, PE = 0.857066, total = 6.26622e+28
KE = 6.26622e+28, PE = 0.426075, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.62099, total = 6.26622e+28
KE = 6.26622e+28, PE = 189.671, total = 6.26622e+28
KE = 6.26622e+28, PE = 530.476, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.852964, total = 6.26622e+28
KE = 6.26622e+28, PE = -1.0262, total = 6.26622e+28
KE = 6.26622e+28, PE = -0.993414, total = 6.26622e+28
KE = 6.26622e+28, PE = 328.809, total = 6.26622e+28
